time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-4.41420039113,-4.72608244544,15.2693663958,5.85147091175,0.206728113863,0.0,-3.7996574926,-5.43488272548,4.73940380879,-0.160277687911,0.118219605024,0.0,449.462622607,450.659285991,449.744150268,449.924375346
4.259999999999997,-4.64597213946,-5.05958282025,15.5512140175,5.84188931301,0.214166253426,0.0,-3.9265976633,-5.68240573019,4.65437344752,-0.15855094009,0.133509374649,0.0,449.456942078,450.708337897,449.536620848,449.652664928
4.319999999999996,-4.88547007167,-5.40805304622,15.8277179198,5.83250259358,0.222462454722,0.0,-4.05725085095,-5.93385089235,4.5612300321,-0.152540368742,0.146397388421,0.0,449.374057065,450.435194622,449.387452182,449.851658324
4.379999999999995,-5.13292919476,-5.77172630686,16.0983908114,5.82339424205,0.231544715402,0.0,-4.19201528056,-6.18913872146,4.45996418445,-0.150377634737,0.159808294863,0.0,449.198841633,450.306489581,449.743151452,449.896933455
4.439999999999993,-5.38860461515,-6.15082629835,16.3627344626,5.81449672573,0.241294272654,0.0,-4.33116464912,-6.448049986,4.35020588808,-0.144421098771,0.167377055473,0.0,449.258051956,449.89625366,449.779772697,450.241711478
4.499999999999992,-5.65276865929,-6.54557104492,16.6202426669,5.80590028535,0.251562848354,0.0,-4.47498901737,-6.71060131902,4.23207767171,-0.141075725404,0.177765446719,0.0,449.35154589,450.220753235,449.977314626,450.22926509
4.559999999999991,-5.92570277351,-6.95616693848,16.8703916172,5.79755488714,0.262456717463,0.0,-4.6235261922,-6.97639767261,4.10485127077,-0.135392012779,0.188237977662,0.0,449.253187556,450.13312963,449.96888469,450.411216855
4.6199999999999894,-6.20769445959,-7.38280285893,17.1126251429,5.7894600243,0.27396121003,0.0,-4.77693155981,-7.24524385769,3.96818665389,-0.13397685208,0.19795188409,0.0,449.436172076,450.25825268,449.949304566,450.04734892
4.679999999999988,-6.4990448365,-7.82566588881,17.3463823706,5.781451618,0.285936956313,0.0,-4.93549519197,-7.51728696588,3.82224958384,-0.132486217582,0.202691053441,0.0,449.652853292,450.075173581,450.264222835,450.368692804
4.739999999999987,-6.80005826773,-8.28493499506,17.5710765236,5.77346014117,0.298206488462,0.0,-5.09902892082,-7.79210715602,3.66603502646,-0.134638436947,0.207865415634,0.0,449.607871622,450.067495766,450.303376708,450.113098668
4.799999999999986,-7.11103121577,-8.76077533833,17.7860784404,5.76531607942,0.310724834864,0.0,-5.26746961545,-8.06966359883,3.49911244632,-0.138018927624,0.210140667961,0.0,449.858888207,450.085384225,450.048015323,449.757435403
4.859999999999984,-7.43225954827,-9.25335861305,17.9907448205,5.75706187338,0.323348610313,0.0,-5.44085353915,-8.35020924946,3.32145310185,-0.136688209457,0.210901705325,0.0,450.095222087,450.199813961,449.80803779,449.898555024
4.919999999999983,-7.76402903101,-9.76285524404,18.1844036327,5.74894834915,0.336000485704,0.0,-5.61881748124,-8.6334433458,3.13215242306,-0.132452448912,0.210790388379,0.0,449.9578794,449.99207196,449.578879552,449.905422283
4.979999999999982,-8.10661237222,-10.2894309449,18.366356105,5.74109956896,0.348699193449,0.0,-5.80129241632,-8.91951189936,2.93120712665,-0.127723828393,0.213299159809,0.0,449.786740515,450.033482931,449.522324034,449.889997925
5.0399999999999805,-8.46028054569,-10.8332621828,18.5359065884,5.73345110087,0.361529609836,0.0,-5.98829418542,-9.20862887037,2.71870725889,-0.126980864526,0.214899229446,0.0,449.940290023,450.114351347,449.735167173,449.780747988
